# KIT-IMK-IFU Flux Measurement Fundamentals course material (TERENO GAP site subset).
#
# Columns:
# MODELTIME 	: UTC time at the start of a measurement period of 30-min.
# NEE  		: Net Ecosystem Exchange, in umol m-2 s-1
# soiltemp_Avg 	: Soil temperature at ...m in degrees Celcius
# PAR_Avg 		: Q_PPFD in umol m-2 s-1
#
# Contact: Matthias Zeeman <matthias.zeeman@kit.edu>
# Version: 20140805
#
"MODELTIME","Flag.ustar","Flag.wCO2","NEE","soiltemp_Avg","PAR_Avg"
2013-01-10 22:30:00,1,2,-9999,0.6,0
2013-01-10 23:00:00,1,2,-9999,0.6,0
2013-01-10 23:30:00,2,2,-9999,0.6,0
2013-01-11 00:00:00,1,2,-9999,0.6,0
2013-01-11 00:30:00,1,2,-9999,0.5,0
2013-01-11 01:00:00,1,2,-9999,0.5,0
2013-01-11 01:30:00,1,2,-9999,0.5,0
2013-01-11 02:00:00,1,2,-9999,0.6,0
2013-01-11 02:30:00,1,2,-9999,0.6,0
2013-01-11 03:00:00,1,2,-9999,0.6,0
2013-01-11 03:30:00,2,2,-9999,0.6,0
2013-01-11 04:00:00,2,2,-9999,0.6,0
2013-01-11 04:30:00,2,2,-9999,0.6,0
2013-01-11 05:00:00,2,2,-9999,0.6,0
2013-01-11 05:30:00,2,2,-9999,0.6,0
2013-01-11 06:00:00,2,2,-9999,0.6,0
2013-01-11 06:30:00,2,2,-9999,0.6,3.3
2013-01-11 07:00:00,2,2,-9999,0.6,16.7
2013-01-11 07:30:00,2,2,-9999,0.6,39.7
2013-01-11 08:00:00,2,2,-9999,0.6,112.8
2013-01-11 08:30:00,2,2,-9999,0.6,153.6
2013-01-11 09:00:00,2,2,-9999,0.6,192.5
2013-01-11 09:30:00,2,2,-9999,0.6,300.4
2013-01-11 10:00:00,2,2,-9999,0.6,443.1
2013-01-11 10:30:00,2,2,-9999,0.6,439.5
2013-01-11 11:00:00,0,0,-0.16,0.6,328.9
2013-01-11 11:30:00,1,2,-9999,0.6,305.7
2013-01-11 12:00:00,1,2,-9999,0.6,291.9
2013-01-11 12:30:00,1,1,0.57,0.6,224
2013-01-11 13:00:00,1,2,-9999,0.6,134.3
2013-01-11 13:30:00,1,2,-9999,0.6,105.9
2013-01-11 14:00:00,1,2,-9999,0.6,87.3
2013-01-11 14:30:00,0,2,-9999,0.6,46.7
2013-01-11 15:00:00,1,2,-9999,0.6,6.2
2013-01-11 15:30:00,0,2,-9999,0.6,0
2013-01-11 16:00:00,0,1,-0.26,0.6,0
2013-01-11 16:30:00,2,2,-9999,0.6,0
2013-01-11 17:00:00,0,1,2.17,0.6,0
2013-01-11 17:30:00,1,1,1.45,0.6,0
2013-01-11 18:00:00,2,2,-9999,0.6,0
2013-01-11 18:30:00,2,2,-9999,0.6,0
2013-01-11 19:00:00,2,2,-9999,0.6,0
2013-01-11 19:30:00,2,2,-9999,0.6,0
2013-01-11 20:00:00,2,2,-9999,0.6,0
2013-01-11 20:30:00,2,2,-9999,0.6,0
2013-01-11 21:00:00,2,2,-9999,0.6,0
2013-01-11 21:30:00,1,2,-9999,0.6,0
2013-01-11 22:00:00,1,2,-9999,0.6,0
2013-01-11 22:30:00,1,2,-9999,0.6,0
2013-01-11 23:00:00,1,1,1.11,0.6,0
2013-01-11 23:30:00,1,2,-9999,0.6,0
2013-01-12 00:00:00,1,1,5.07,0.6,0
2013-01-12 00:30:00,1,2,-9999,0.6,0
2013-01-12 01:00:00,1,2,-9999,0.6,0
2013-01-12 01:30:00,1,2,-9999,0.6,0
2013-01-12 02:00:00,2,2,-9999,0.6,0
2013-01-12 02:30:00,2,2,-9999,0.6,0
2013-01-12 03:00:00,1,2,-9999,0.6,0
2013-01-12 03:30:00,1,2,-9999,0.6,0
2013-01-12 04:00:00,1,2,-9999,0.6,0
2013-01-12 04:30:00,1,2,-9999,0.6,0
2013-01-12 05:00:00,1,2,-9999,0.6,0
2013-01-12 05:30:00,1,2,-9999,0.6,0
2013-01-12 06:00:00,2,2,-9999,0.6,0
2013-01-12 06:30:00,2,2,-9999,0.6,3.1
2013-01-12 07:00:00,2,2,-9999,0.6,14.8
2013-01-12 07:30:00,2,2,-9999,0.6,39.3
2013-01-12 08:00:00,2,2,-9999,0.6,55.3
2013-01-12 08:30:00,2,2,-9999,0.6,77.6
2013-01-12 09:00:00,2,2,-9999,0.6,101.3
2013-01-12 09:30:00,1,2,-9999,0.6,118.4
2013-01-12 10:00:00,1,2,-9999,0.6,144.7
2013-01-12 10:30:00,1,2,-9999,0.6,110.5
2013-01-12 11:00:00,1,2,-9999,0.6,124.3
2013-01-12 11:30:00,1,2,-9999,0.6,212.5
2013-01-12 12:00:00,1,1,1.48,0.6,341.1
2013-01-12 12:30:00,0,1,-0.02,0.6,250.4
2013-01-12 13:00:00,0,2,-9999,0.6,191.7
2013-01-12 13:30:00,0,1,-1.32,0.6,116.9
2013-01-12 14:00:00,0,2,-9999,0.6,81.6
2013-01-12 14:30:00,1,1,1.77,0.6,51
2013-01-12 15:00:00,1,2,-9999,0.6,11.9
2013-01-12 15:30:00,1,1,-0.07,0.6,0.3
2013-01-12 16:00:00,1,1,1.16,0.6,0
2013-01-12 16:30:00,0,0,0.98,0.6,0
2013-01-12 17:00:00,1,1,0.85,0.6,0
2013-01-12 17:30:00,1,2,-9999,0.6,0
2013-01-12 18:00:00,1,2,-9999,0.6,0
2013-01-12 18:30:00,1,1,-18.54,0.7,0
2013-01-12 19:00:00,2,2,-9999,0.7,0
2013-01-12 19:30:00,2,2,-9999,0.7,0
2013-01-12 20:00:00,2,2,-9999,0.7,0
2013-01-12 20:30:00,2,2,-9999,0.7,0
2013-01-12 21:00:00,2,2,-9999,0.7,0
2013-01-12 21:30:00,0,0,0.26,0.7,0
2013-01-12 22:00:00,0,2,-9999,0.7,0
2013-01-12 22:30:00,0,1,-0.03,0.7,0
2013-01-12 23:00:00,0,1,-0.36,0.7,0
2013-01-12 23:30:00,1,2,-9999,0.7,0
2013-01-13 00:00:00,1,2,-9999,0.7,0
2013-01-13 00:30:00,1,2,-9999,0.7,0
2013-01-13 01:00:00,0,2,-9999,0.7,0
2013-01-13 01:30:00,1,2,-9999,0.7,0
2013-01-13 02:00:00,1,2,-9999,0.7,0
2013-01-13 02:30:00,1,1,-3.68,0.7,0
2013-01-13 03:00:00,2,2,-9999,0.7,0
2013-01-13 03:30:00,2,2,-9999,0.7,0
2013-01-13 04:00:00,2,2,-9999,0.7,0
2013-01-13 04:30:00,2,2,-9999,0.7,0
2013-01-13 05:00:00,2,2,-9999,0.7,0
2013-01-13 05:30:00,2,2,-9999,0.7,0
2013-01-13 06:00:00,2,2,-9999,0.7,0
2013-01-13 06:30:00,2,2,-9999,0.7,6
2013-01-13 07:00:00,2,2,-9999,0.7,43.4
2013-01-13 07:30:00,2,2,-9999,0.7,69.5
2013-01-13 08:00:00,2,2,-9999,0.7,92.3
2013-01-13 08:30:00,2,2,-9999,0.7,145.6
2013-01-13 09:00:00,2,2,-9999,0.7,177.6
2013-01-13 09:30:00,2,2,-9999,0.7,200.9
2013-01-13 10:00:00,2,2,-9999,0.7,175.5
2013-01-13 10:30:00,2,2,-9999,0.7,250.6
2013-01-13 11:00:00,2,2,-9999,0.7,310.7
2013-01-13 11:30:00,2,2,-9999,0.7,351.1
2013-01-13 12:00:00,2,2,-9999,0.7,391.6
2013-01-13 12:30:00,2,2,-9999,0.7,727.4
2013-01-13 13:00:00,1,2,-9999,0.7,419.2
2013-01-13 13:30:00,1,1,-0.3,0.7,124.5
2013-01-13 14:00:00,2,2,-9999,0.7,100
2013-01-13 14:30:00,2,2,-9999,0.7,56
2013-01-13 15:00:00,2,2,-9999,0.7,11.9
2013-01-13 15:30:00,2,2,-9999,0.7,0.2
2013-01-13 16:00:00,1,1,-0.05,0.7,0
2013-01-13 16:30:00,1,1,0.16,0.7,0
2013-01-13 17:00:00,0,0,0.09,0.7,0
2013-01-13 17:30:00,1,1,0.3,0.7,0
2013-01-13 18:00:00,1,1,0.72,0.7,0
2013-01-13 18:30:00,1,2,-9999,0.7,0
2013-01-13 19:00:00,1,2,-9999,0.7,0
2013-01-13 19:30:00,1,2,-9999,0.7,0
2013-01-13 20:00:00,0,1,0.28,0.7,0
2013-01-13 20:30:00,0,0,0.43,0.7,0
2013-01-13 21:00:00,0,2,-9999,0.7,0
2013-01-13 21:30:00,2,2,-9999,0.7,0
2013-01-13 22:00:00,0,0,-3.91,0.7,0
2013-01-13 22:30:00,1,2,-9999,0.7,0
2013-01-13 23:00:00,1,1,-0.15,0.7,0.1
2013-01-13 23:30:00,1,1,0.22,0.7,0
2013-01-14 00:00:00,1,2,-9999,0.7,0
2013-01-14 00:30:00,1,2,-9999,0.7,0
2013-01-14 01:00:00,1,2,-9999,0.7,0
2013-01-14 01:30:00,1,1,0.62,0.7,0
2013-01-14 02:00:00,0,1,-1.65,0.7,0
2013-01-14 02:30:00,2,2,-9999,0.7,0
2013-01-14 03:00:00,1,2,-9999,0.7,0
2013-01-14 03:30:00,0,1,-7.96,0.7,0
2013-01-14 04:00:00,0,1,-1.76,0.7,0
2013-01-14 04:30:00,0,2,-9999,0.7,0
2013-01-14 05:00:00,1,2,-9999,0.7,0
2013-01-14 05:30:00,1,2,-9999,0.7,0
2013-01-14 06:00:00,1,1,-1.32,0.7,0.2
2013-01-14 06:30:00,0,2,-9999,0.7,4.5
2013-01-14 07:00:00,1,2,-9999,0.7,20.1
2013-01-14 07:30:00,0,2,-9999,0.7,48.1
2013-01-14 08:00:00,0,2,-9999,0.7,88.5
2013-01-14 08:30:00,0,2,-9999,0.7,167.1
2013-01-14 09:00:00,1,2,-9999,0.7,208.5
2013-01-14 09:30:00,0,2,-9999,0.7,263.1
2013-01-14 10:00:00,1,2,-9999,0.7,323.6
2013-01-14 10:30:00,0,2,-9999,0.7,356.2
2013-01-14 11:00:00,1,1,-3.93,0.7,416.2
2013-01-14 11:30:00,2,2,-9999,0.7,346.2
2013-01-14 12:00:00,1,0,-0.59,0.7,327.7
2013-01-14 12:30:00,1,2,-9999,0.7,260.3
2013-01-14 13:00:00,0,1,-1.71,0.7,233.7
2013-01-14 13:30:00,1,1,1.26,0.7,146.5
2013-01-14 14:00:00,0,1,0.55,0.7,130
2013-01-14 14:30:00,0,2,-9999,0.7,57.5
2013-01-14 15:00:00,0,2,-9999,0.7,9.6
2013-01-14 15:30:00,1,1,-1.57,0.7,0.1
2013-01-14 16:00:00,0,2,-9999,0.7,0
2013-01-14 16:30:00,1,2,-9999,0.7,0
2013-01-14 17:00:00,1,2,-9999,0.7,0
2013-01-14 17:30:00,1,2,-9999,0.7,0
2013-01-14 18:00:00,1,2,-9999,0.7,0
2013-01-14 18:30:00,0,2,-9999,0.7,0
2013-01-14 19:00:00,0,2,-9999,0.7,0
2013-01-14 19:30:00,0,2,-9999,0.7,0
2013-01-14 20:00:00,1,2,-9999,0.7,0
2013-01-14 20:30:00,1,2,-9999,0.7,0
2013-01-14 21:00:00,2,2,-9999,0.7,0
2013-01-14 21:30:00,0,2,-9999,0.7,0
2013-01-14 22:00:00,1,2,-9999,0.7,0
2013-01-14 22:30:00,0,0,0.5,0.7,0
2013-01-14 23:00:00,0,0,0.38,0.7,0
2013-01-14 23:30:00,1,1,-0.12,0.7,0
2013-01-15 00:00:00,0,0,0.75,0.7,0
2013-01-15 00:30:00,1,2,-9999,0.7,0
2013-01-15 01:00:00,0,1,-0.1,0.7,0
2013-01-15 01:30:00,1,2,-9999,0.7,0
2013-01-15 02:00:00,1,1,-0.26,0.7,0
2013-01-15 02:30:00,1,2,-9999,0.7,0
2013-01-15 03:00:00,1,2,-9999,0.7,0
2013-01-15 03:30:00,1,2,-9999,0.7,0
2013-01-15 04:00:00,1,2,-9999,0.7,0
2013-01-15 04:30:00,1,1,-1.01,0.7,0
2013-01-15 05:00:00,1,2,-9999,0.7,0
2013-01-15 05:30:00,1,2,-9999,0.7,0
2013-01-15 06:00:00,1,2,-9999,0.7,0
2013-01-15 06:30:00,1,2,-9999,0.7,6.5
2013-01-15 07:00:00,0,0,1.93,0.7,16.7
2013-01-15 07:30:00,1,2,-9999,0.7,32.4
2013-01-15 08:00:00,1,2,-9999,0.7,59.6
2013-01-15 08:30:00,1,2,-9999,0.7,88
2013-01-15 09:00:00,1,2,-9999,0.7,141.9
2013-01-15 09:30:00,1,2,-9999,0.7,192.2
2013-01-15 10:00:00,1,1,6.44,0.7,134.2
2013-01-15 10:30:00,1,2,-9999,0.7,497.7
2013-01-15 11:00:00,1,2,-9999,0.7,585.1
2013-01-15 11:30:00,1,1,2.54,0.7,1033.8
2013-01-15 12:00:00,1,1,0.1,0.7,1268.6
2013-01-15 12:30:00,1,1,0.3,0.7,692.2
2013-01-15 13:00:00,0,0,0.1,0.7,314.8
2013-01-15 13:30:00,0,0,1.37,0.7,122.6
2013-01-15 14:00:00,0,0,0.5,0.7,92.2
2013-01-15 14:30:00,0,1,0.65,0.7,61.2
2013-01-15 15:00:00,1,2,-9999,0.7,18.1
2013-01-15 15:30:00,1,2,-9999,0.7,0
2013-01-15 16:00:00,1,2,-9999,0.7,0
2013-01-15 16:30:00,1,1,-1.34,0.7,0
2013-01-15 17:00:00,1,1,0.44,0.7,0
2013-01-15 17:30:00,1,1,8.6,0.7,0
2013-01-15 18:00:00,1,1,0.96,0.7,0
2013-01-15 18:30:00,1,1,-0.12,0.7,0
2013-01-15 19:00:00,1,2,-9999,0.7,0
2013-01-15 19:30:00,1,2,-9999,0.7,0
2013-01-15 20:00:00,1,2,-9999,0.7,0
2013-01-15 20:30:00,1,1,-3.5,0.7,0
2013-01-15 21:00:00,1,2,-9999,0.7,0
2013-01-15 21:30:00,1,2,-9999,0.7,0
2013-01-15 22:00:00,1,2,-9999,0.7,0
2013-01-15 22:30:00,1,2,-9999,0.7,0
2013-01-15 23:00:00,0,2,-9999,0.7,0
2013-01-15 23:30:00,1,2,-9999,0.7,0
2013-01-16 00:00:00,1,2,-9999,0.7,0
2013-01-16 00:30:00,1,2,-9999,0.7,0
2013-01-16 01:00:00,0,2,-9999,0.7,0
2013-01-16 01:30:00,0,2,-9999,0.7,0
2013-01-16 02:00:00,1,2,-9999,0.7,0
2013-01-16 02:30:00,1,2,-9999,0.7,0
2013-01-16 03:00:00,1,2,-9999,0.7,0
2013-01-16 03:30:00,1,2,-9999,0.7,0
2013-01-16 04:00:00,1,2,-9999,0.7,0
2013-01-16 04:30:00,1,2,-9999,0.7,0
2013-01-16 05:00:00,1,2,-9999,0.7,0
2013-01-16 05:30:00,1,2,-9999,0.7,0
2013-01-16 06:00:00,1,2,-9999,0.7,0
2013-01-16 06:30:00,1,2,-9999,0.7,2.7
2013-01-16 07:00:00,1,2,-9999,0.7,18.6
2013-01-16 07:30:00,1,2,-9999,0.7,39.5
2013-01-16 08:00:00,1,2,-9999,0.7,45.6
2013-01-16 08:30:00,1,2,-9999,0.7,50.6
2013-01-16 09:00:00,1,2,-9999,0.7,74.1
2013-01-16 09:30:00,1,2,-9999,0.7,87.3
2013-01-16 10:00:00,0,2,-9999,0.7,84.8
2013-01-16 10:30:00,1,2,-9999,0.7,93.7
2013-01-16 11:00:00,1,2,-9999,0.7,89.8
2013-01-16 11:30:00,0,2,-9999,0.7,94
2013-01-16 12:00:00,0,2,-9999,0.7,94.1
2013-01-16 12:30:00,0,2,-9999,0.7,81.5
2013-01-16 13:00:00,1,2,-9999,0.7,54
2013-01-16 13:30:00,0,2,-9999,0.7,48.1
2013-01-16 14:00:00,0,2,-9999,0.7,33.7
2013-01-16 14:30:00,1,2,-9999,0.7,17
2013-01-16 15:00:00,1,2,-9999,0.7,3.2
2013-01-16 15:30:00,0,2,-9999,0.7,0.1
2013-01-16 16:00:00,0,2,-9999,0.7,0
2013-01-16 16:30:00,1,2,-9999,0.7,0
2013-01-16 17:00:00,0,2,-9999,0.7,0
2013-01-16 17:30:00,1,2,-9999,0.7,0
2013-01-16 18:00:00,1,2,-9999,0.7,0
2013-01-16 18:30:00,1,2,-9999,0.7,0
2013-01-16 19:00:00,1,2,-9999,0.7,0
2013-01-16 19:30:00,1,2,-9999,0.7,0
2013-01-16 20:00:00,1,2,-9999,0.7,0
2013-01-16 20:30:00,1,2,-9999,0.7,0
2013-01-16 21:00:00,0,2,-9999,0.7,0
2013-01-16 21:30:00,1,2,-9999,0.7,0
2013-01-16 22:00:00,0,2,-9999,0.7,0
2013-01-16 22:30:00,0,2,-9999,0.7,0
2013-01-16 23:00:00,1,2,-9999,0.7,0
2013-01-16 23:30:00,1,2,-9999,0.7,0
2013-01-17 00:00:00,1,2,-9999,0.7,0
2013-01-17 00:30:00,0,2,-9999,0.7,0
2013-01-17 01:00:00,0,2,-9999,0.7,0
2013-01-17 01:30:00,0,2,-9999,0.7,0
2013-01-17 02:00:00,1,2,-9999,0.7,0
2013-01-17 02:30:00,0,2,-9999,0.7,0
2013-01-17 03:00:00,0,2,-9999,0.7,0
2013-01-17 03:30:00,0,2,-9999,0.7,0
2013-01-17 04:00:00,1,2,-9999,0.7,0
2013-01-17 04:30:00,1,2,-9999,0.7,0
2013-01-17 05:00:00,0,2,-9999,0.7,0
2013-01-17 05:30:00,1,2,-9999,0.7,0
2013-01-17 06:00:00,1,2,-9999,0.7,0
2013-01-17 06:30:00,0,2,-9999,0.7,2.2
2013-01-17 07:00:00,0,2,-9999,0.7,11
2013-01-17 07:30:00,0,2,-9999,0.7,25.1
2013-01-17 08:00:00,1,2,-9999,0.7,40.6
2013-01-17 08:30:00,1,2,-9999,0.7,54.3
2013-01-17 09:00:00,0,2,-9999,0.7,68.2
2013-01-17 09:30:00,1,2,-9999,0.7,83.9
2013-01-17 10:00:00,0,2,-9999,0.7,74.6
2013-01-17 10:30:00,2,2,-9999,0.7,90.3
2013-01-17 11:00:00,0,2,-9999,0.7,90.6
2013-01-17 11:30:00,0,2,-9999,0.7,83.8
2013-01-17 12:00:00,1,2,-9999,0.7,75.8
2013-01-17 12:30:00,0,2,-9999,0.7,69.6
2013-01-17 13:00:00,1,2,-9999,0.7,60.5
2013-01-17 13:30:00,2,2,-9999,0.7,42.6
2013-01-17 14:00:00,0,2,-9999,0.7,25.5
2013-01-17 14:30:00,0,2,-9999,0.7,13.4
2013-01-17 15:00:00,1,2,-9999,0.7,4.1
2013-01-17 15:30:00,0,2,-9999,0.7,0.1
2013-01-17 16:00:00,1,2,-9999,0.7,0
2013-01-17 16:30:00,0,2,-9999,0.7,0
2013-01-17 17:00:00,0,2,-9999,0.7,0
2013-01-17 17:30:00,1,2,-9999,0.7,0
2013-01-17 18:00:00,1,2,-9999,0.7,0
2013-01-17 18:30:00,1,2,-9999,0.7,0
2013-01-17 19:00:00,1,2,-9999,0.7,0.2
2013-01-17 19:30:00,1,2,-9999,0.7,0.1
2013-01-17 20:00:00,1,2,-9999,0.7,0
2013-01-17 20:30:00,1,2,-9999,0.7,0
2013-01-17 21:00:00,0,2,-9999,0.7,0
2013-01-17 21:30:00,1,2,-9999,0.7,0
2013-01-17 22:00:00,1,2,-9999,0.7,0
2013-01-17 22:30:00,0,2,-9999,0.7,0
2013-01-17 23:00:00,1,2,-9999,0.7,0.1
2013-01-17 23:30:00,1,2,-9999,0.7,0.4
2013-01-18 00:00:00,1,2,-9999,0.7,0.3
2013-01-18 00:30:00,1,2,-9999,0.7,0
2013-01-18 01:00:00,1,2,-9999,0.7,0
2013-01-18 01:30:00,1,2,-9999,0.7,0
2013-01-18 02:00:00,1,2,-9999,0.7,0
2013-01-18 02:30:00,1,2,-9999,0.7,0
2013-01-18 03:00:00,1,2,-9999,0.7,1.2
2013-01-18 03:30:00,1,2,-9999,0.7,0.2
2013-01-18 04:00:00,1,2,-9999,0.7,0
2013-01-18 04:30:00,1,2,-9999,0.7,0.2
2013-01-18 05:00:00,1,2,-9999,0.7,0
2013-01-18 05:30:00,1,2,-9999,0.7,0
2013-01-18 06:00:00,1,2,-9999,0.7,0
2013-01-18 06:30:00,1,2,-9999,0.7,4.1
2013-01-18 07:00:00,1,2,-9999,0.7,13.9
2013-01-18 07:30:00,1,2,-9999,0.7,31.6
2013-01-18 08:00:00,1,2,-9999,0.7,58.2
2013-01-18 08:30:00,0,2,-9999,0.7,96.9
2013-01-18 09:00:00,1,2,-9999,0.7,69.8
2013-01-18 09:30:00,1,2,-9999,0.7,88.5
2013-01-18 10:00:00,1,2,-9999,0.7,85.8
2013-01-18 10:30:00,1,2,-9999,0.7,120.8
2013-01-18 11:00:00,1,2,-9999,0.7,205.4
2013-01-18 11:30:00,1,2,-9999,0.7,343.3
2013-01-18 12:00:00,1,2,-9999,0.7,342.5
2013-01-18 12:30:00,0,2,-9999,0.7,309.1
2013-01-18 13:00:00,1,2,-9999,0.7,219
2013-01-18 13:30:00,1,2,-9999,0.8,45
2013-01-18 14:00:00,1,2,-9999,0.8,30.3
2013-01-18 14:30:00,1,2,-9999,0.8,19.5
2013-01-18 15:00:00,1,2,-9999,0.8,11.4
2013-01-18 15:30:00,1,2,-9999,0.8,0.8
2013-01-18 16:00:00,1,2,-9999,0.8,0.6
2013-01-18 16:30:00,1,2,-9999,0.7,0
2013-01-18 17:00:00,1,2,-9999,0.7,0.3
2013-01-18 17:30:00,1,2,-9999,0.7,0
2013-01-18 18:00:00,1,2,-9999,0.7,0.5
2013-01-18 18:30:00,1,2,-9999,0.7,0
2013-01-18 19:00:00,1,2,-9999,0.7,1.2
2013-01-18 19:30:00,1,2,-9999,0.7,0.4
2013-01-18 20:00:00,1,2,-9999,0.7,0
2013-01-18 20:30:00,1,2,-9999,0.7,0.1
2013-01-18 21:00:00,1,2,-9999,0.7,0.5
2013-01-18 21:30:00,1,2,-9999,0.7,0.2
2013-01-18 22:00:00,0,2,-9999,0.7,0.9
2013-01-18 22:30:00,1,2,-9999,0.7,0.3
2013-01-18 23:00:00,1,2,-9999,0.7,0
2013-01-18 23:30:00,1,2,-9999,0.7,0.1
2013-01-19 00:00:00,1,2,-9999,0.7,0
2013-01-19 00:30:00,1,2,-9999,0.7,0
2013-01-19 01:00:00,1,2,-9999,0.7,0
2013-01-19 01:30:00,1,2,-9999,0.7,0.3
2013-01-19 02:00:00,1,2,-9999,0.7,0
2013-01-19 02:30:00,1,2,-9999,0.7,0
2013-01-19 03:00:00,1,2,-9999,0.7,0.5
2013-01-19 03:30:00,2,2,-9999,0.7,0
2013-01-19 04:00:00,1,2,-9999,0.7,0
2013-01-19 04:30:00,1,2,-9999,0.7,0
2013-01-19 05:00:00,1,2,-9999,0.7,0.4
2013-01-19 05:30:00,1,2,-9999,0.7,0
2013-01-19 06:00:00,1,2,-9999,0.7,0
2013-01-19 06:30:00,1,2,-9999,0.7,6
2013-01-19 07:00:00,1,2,-9999,0.7,21.8
2013-01-19 07:30:00,1,2,-9999,0.7,33.4
2013-01-19 08:00:00,0,2,-9999,0.7,63.2
2013-01-19 08:30:00,1,2,-9999,0.7,68.3
2013-01-19 09:00:00,0,2,-9999,0.7,85.8
2013-01-19 09:30:00,0,2,-9999,0.7,130.7
2013-01-19 10:00:00,0,2,-9999,0.7,154.7
2013-01-19 10:30:00,1,2,-9999,0.7,141.8
2013-01-19 11:00:00,1,2,-9999,0.7,151.6
2013-01-19 11:30:00,1,2,-9999,0.7,206.6
2013-01-19 12:00:00,0,2,-9999,0.7,144.8
2013-01-19 12:30:00,0,2,-9999,0.7,200.5
2013-01-19 13:00:00,1,2,-9999,0.7,105.3
2013-01-19 13:30:00,1,2,-9999,0.7,68.6
2013-01-19 14:00:00,0,2,-9999,0.7,30.2
2013-01-19 14:30:00,1,2,-9999,0.7,17.8
2013-01-19 15:00:00,1,2,-9999,0.7,8.3
2013-01-19 15:30:00,1,2,-9999,0.7,0.8
2013-01-19 16:00:00,1,2,-9999,0.7,0
2013-01-19 16:30:00,1,2,-9999,0.7,0
2013-01-19 17:00:00,1,1,1.12,0.7,0
2013-01-19 17:30:00,1,1,1.58,0.7,0
2013-01-19 18:00:00,1,2,-9999,0.7,0
2013-01-19 18:30:00,1,2,-9999,0.7,0
2013-01-19 19:00:00,1,1,-3.68,0.7,0
2013-01-19 19:30:00,1,2,-9999,0.7,0
2013-01-19 20:00:00,1,2,-9999,0.7,0
2013-01-19 20:30:00,1,2,-9999,0.7,0
2013-01-19 21:00:00,0,2,-9999,0.7,0.4
2013-01-19 21:30:00,0,1,1.97,0.7,0.2
2013-01-19 22:00:00,1,1,-1.91,0.7,0
2013-01-19 22:30:00,0,1,-3,0.7,0
2013-01-19 23:00:00,1,1,-0.69,0.7,0
2013-01-19 23:30:00,0,1,0.92,0.7,0
2013-01-20 00:00:00,1,1,-0.5,0.7,0
2013-01-20 00:30:00,1,2,-9999,0.7,0
2013-01-20 01:00:00,1,1,0.51,0.7,0
2013-01-20 01:30:00,0,1,7.98,0.7,0
2013-01-20 02:00:00,1,1,7.29,0.7,0
2013-01-20 02:30:00,0,2,-9999,0.7,0
2013-01-20 03:00:00,1,2,-9999,0.7,0
2013-01-20 03:30:00,0,1,0.48,0.7,0
2013-01-20 04:00:00,0,2,-9999,0.7,0.5
2013-01-20 04:30:00,1,2,-9999,0.7,0
2013-01-20 05:00:00,1,2,-9999,0.7,0.2
2013-01-20 05:30:00,1,1,0.34,0.7,0
2013-01-20 06:00:00,1,2,-9999,0.7,0.3
2013-01-20 06:30:00,1,2,-9999,0.7,3.8
2013-01-20 07:00:00,1,1,-9999,0.7,23.2
2013-01-20 07:30:00,1,2,-9999,0.7,56.2
2013-01-20 08:00:00,1,2,-9999,0.7,62.1
2013-01-20 08:30:00,1,1,0.62,0.7,83.6
2013-01-20 09:00:00,1,2,-9999,0.7,170.2
2013-01-20 09:30:00,1,2,-9999,0.7,364.8
2013-01-20 10:00:00,1,2,-9999,0.7,516.1
2013-01-20 10:30:00,1,2,-9999,0.7,643.4
2013-01-20 11:00:00,1,1,1.53,0.7,573.6
2013-01-20 11:30:00,1,1,1.38,0.7,661.4
2013-01-20 12:00:00,1,1,20.25,0.7,699.4
2013-01-20 12:30:00,0,0,4.92,0.7,657.5
2013-01-20 13:00:00,0,2,-9999,0.7,514.3
2013-01-20 13:30:00,0,0,-0.03,0.7,308.3
2013-01-20 14:00:00,0,1,0.67,0.7,203
2013-01-20 14:30:00,0,2,-9999,0.7,151.9
2013-01-20 15:00:00,0,0,0.38,0.7,44.3
2013-01-20 15:30:00,0,0,-1.91,0.7,2.9
2013-01-20 16:00:00,1,1,0.04,0.7,0
2013-01-20 16:30:00,1,0,1.39,0.7,0
2013-01-20 17:00:00,1,1,0.49,0.7,0
2013-01-20 17:30:00,1,2,-9999,0.7,0
2013-01-20 18:00:00,1,1,1.28,0.7,0
2013-01-20 18:30:00,1,2,-9999,0.7,0
2013-01-20 19:00:00,1,1,-0.17,0.7,0
2013-01-20 19:30:00,1,1,-1.21,0.7,0
2013-01-20 20:00:00,1,2,-9999,0.7,0
2013-01-20 20:30:00,1,2,-9999,0.7,0
2013-01-20 21:00:00,1,1,1.72,0.7,0
2013-01-20 21:30:00,1,1,-11.16,0.7,0
2013-01-20 22:00:00,1,1,-6.54,0.7,0
2013-01-20 22:30:00,0,2,-9999,0.7,0
2013-01-20 23:00:00,0,2,-9999,0.7,0
2013-01-20 23:30:00,1,2,-9999,0.7,0
2013-01-21 00:00:00,1,2,-9999,0.7,0
2013-01-21 00:30:00,1,2,-9999,0.7,0
2013-01-21 01:00:00,0,2,-9999,0.7,0
2013-01-21 01:30:00,0,2,-9999,0.7,0
2013-01-21 02:00:00,0,2,-9999,0.7,0
2013-01-21 02:30:00,0,2,-9999,0.7,0
2013-01-21 03:00:00,0,2,-9999,0.7,0
2013-01-21 03:30:00,1,2,-9999,0.7,0
2013-01-21 04:00:00,1,2,-9999,0.7,0
